header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Hepatitis.csv,0.142857142857143,0.538314937792545,0.625,0.925,1,0.745967741935484,0.4,2,4.69121341135035E-05,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.35191521655237,0.5,0.404761904761905,0,0.447368421052632,0,3,6.6332150014977E-07,1,0
Datasets\Hepatitis.csv,0.142857142857143,12.883324124432,0.625,0.925,1,0.745967741935484,0.4,4,8.6500151531008E-08,1,0
Datasets\Hepatitis.csv,0.142857142857143,0.331713042626797,0.625,0.925,1,0.745967741935484,0.4,5,3.28207552479156E-07,1,0
Datasets\Hepatitis.csv,0.142857142857143,0.292720714720199,0.625,0.925,1,0.745967741935484,0.4,6,7.49019936877875E-07,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.47964205825662,0.5,0.404761904761905,0,0.447368421052632,0,7,3.04877538668489E-07,1,0
Datasets\Hepatitis.csv,0.142857142857143,0.271643788272323,0.625,0.925,1,0.745967741935484,0.4,8,1.86315499599495E-07,1,0
Datasets\Hepatitis.csv,0.142857142857143,0.252424325992752,0.625,0.925,1,0.745967741935484,0.4,9,2.2336012211387E-09,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.365604066108959,0.5,0.404761904761905,0,0.447368421052632,0,10,8.0690518074047E-08,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.360255973486565,0.5,0.404761904761905,0,0.447368421052632,0,11,6.47740004379359E-08,1,0
Datasets\Hepatitis.csv,0.142857142857143,0.28815131444517,0.625,0.925,1,0.745967741935484,0.4,12,1.82885029284163E-07,1,0
Datasets\Hepatitis.csv,0.142857142857143,0.468800728289624,0.625,0.925,1,0.745967741935484,0.4,13,3.40376947613105E-07,1,0
Datasets\Hepatitis.csv,0.0952380952380952,242.721225221665,0.75,0.947368421052632,1,0.837209302325581,0.666666666666667,14,2.56397841356171E-09,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.390776659882114,0.5,0.404761904761905,0,0.447368421052632,0,15,1.08971338174057E-07,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.391755080669064,0.5,0.404761904761905,0,0.447368421052632,0,16,1.86797988959233E-07,1,0
Datasets\Hepatitis.csv,0.142857142857143,1.99728435127765,0.625,0.925,1,0.745967741935484,0.4,17,7.880404124565E-07,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.298642053452582,0.5,0.404761904761905,0,0.447368421052632,0,18,8.85167800739025E-08,1,0
Datasets\Hepatitis.csv,0.19047619047619,0.30583103484963,0.5,0.404761904761905,0,0.447368421052632,0,19,1.88888677994865E-09,1,0
Datasets\Hepatitis.csv,0.142857142857143,1.70099106859778,0.625,0.925,1,0.745967741935484,0.4,20,5.29657506431268E-09,1,0
Datasets\Hepatitis.csv,0.142857142857143,158490.783586302,0.720588235294118,0.777777777777778,0.666666666666667,0.748091603053435,0.571428571428572,2,7.83087826397018E-05,1,0
